WKT,eis_facility_site_id,program_system_code,alt_agency_id,region_cd,st_usps_cd,county_name,state_and_county_fips_code,tribal_name,facility_site_name,naics_cd,naics_description,facility_source_type,location_address_text,locality,addr_state_cd,address_postal_code,emissions_operating_type,pollutant_cd,pollutant_desc,total_emissions,uom,fips_state_code,company_name,reporting_period,major_source
"POINT (-757401.167129943 1901238.83211653)",3567811,CODPH,CO0000000800100,08,CO,Adams,08001,,"LAND O  LAKES PURINA FEED, LLC",311119,Other Animal Food Manufacturing,,6151 BRIGHTON BLVD,COMMERCE CITY,CO,80022-3001,R,NO3,Nitrate portion of PM2.5-PRI,0.00167741,TON,08,Na,A,0
"POINT (-757401.167129943 1901238.83211653)",3567811,CODPH,CO0000000800100,08,CO,Adams,08001,,"LAND O  LAKES PURINA FEED, LLC",311119,Other Animal Food Manufacturing,,6151 BRIGHTON BLVD,COMMERCE CITY,CO,80022-3001,R,NOX,Nitrogen Oxides,0.99,TON,08,Na,A,0
"POINT (-757401.167129943 1901238.83211653)",3567811,CODPH,CO0000000800100,08,CO,Adams,08001,,"LAND O  LAKES PURINA FEED, LLC",311119,Other Animal Food Manufacturing,,6151 BRIGHTON BLVD,COMMERCE CITY,CO,80022-3001,R,OC,Organic Carbon portion of PM2.5-PRI,0.0524330585,TON,08,Na,A,0
"POINT (-757401.167129943 1901238.83211653)",3567811,CODPH,CO0000000800100,08,CO,Adams,08001,,"LAND O  LAKES PURINA FEED, LLC",311119,Other Animal Food Manufacturing,,6151 BRIGHTON BLVD,COMMERCE CITY,CO,80022-3001,R,PM-CON,PM Condensible,0.043626986,TON,08,Na,A,0
"POINT (-757401.167129943 1901238.83211653)",3567811,CODPH,CO0000000800100,08,CO,Adams,08001,,"LAND O  LAKES PURINA FEED, LLC",311119,Other Animal Food Manufacturing,,6151 BRIGHTON BLVD,COMMERCE CITY,CO,80022-3001,R,PM10-FIL,PM10 Filterable,4.72637301,TON,08,Na,A,0
"POINT (-757401.167129943 1901238.83211653)",3567811,CODPH,CO0000000800100,08,CO,Adams,08001,,"LAND O  LAKES PURINA FEED, LLC",311119,Other Animal Food Manufacturing,,6151 BRIGHTON BLVD,COMMERCE CITY,CO,80022-3001,R,PM10-PRI,PM10 Primary (Filt + Cond),4.77,TON,08,Na,A,0
"POINT (-757401.167129943 1901238.83211653)",3567811,CODPH,CO0000000800100,08,CO,Adams,08001,,"LAND O  LAKES PURINA FEED, LLC",311119,Other Animal Food Manufacturing,,6151 BRIGHTON BLVD,COMMERCE CITY,CO,80022-3001,R,PM25-FIL,PM2.5 Filterable,0.51593001,TON,08,Na,A,0
"POINT (-757401.167129943 1901238.83211653)",3567811,CODPH,CO0000000800100,08,CO,Adams,08001,,"LAND O  LAKES PURINA FEED, LLC",311119,Other Animal Food Manufacturing,,6151 BRIGHTON BLVD,COMMERCE CITY,CO,80022-3001,R,PM25-PRI,PM2.5 Primary (Filt + Cond),0.559557,TON,08,Na,A,0
"POINT (-757401.167129943 1901238.83211653)",3567811,CODPH,CO0000000800100,08,CO,Adams,08001,,"LAND O  LAKES PURINA FEED, LLC",311119,Other Animal Food Manufacturing,,6151 BRIGHTON BLVD,COMMERCE CITY,CO,80022-3001,R,PMFINE,Remaining PMFINE portion of PM2.5-PRI,0.483913067439,TON,08,Na,A,0
"POINT (-757401.167129943 1901238.83211653)",3567811,CODPH,CO0000000800100,08,CO,Adams,08001,,"LAND O  LAKES PURINA FEED, LLC",311119,Other Animal Food Manufacturing,,6151 BRIGHTON BLVD,COMMERCE CITY,CO,80022-3001,R,SO2,Sulfur Dioxide,0.02,TON,08,Na,A,0
"POINT (-757401.167129943 1901238.83211653)",3567811,CODPH,CO0000000800100,08,CO,Adams,08001,,"LAND O  LAKES PURINA FEED, LLC",311119,Other Animal Food Manufacturing,,6151 BRIGHTON BLVD,COMMERCE CITY,CO,80022-3001,R,SO4,Sulfate Portion of PM2.5-PRI,0.008336763806,TON,08,Na,A,0
"POINT (-757401.167129943 1901238.83211653)",3567811,CODPH,CO0000000800100,08,CO,Adams,08001,,"LAND O  LAKES PURINA FEED, LLC",311119,Other Animal Food Manufacturing,,6151 BRIGHTON BLVD,COMMERCE CITY,CO,80022-3001,R,VOC,Volatile Organic Compounds,0.06,TON,08,Na,A,0
"POINT (-756432.417424664 1899429.71010035)",3567911,CODPH,CO0000000800100,08,CO,Adams,08001,,JONES FINE SAND CO,212321,Construction Sand and Gravel Mining,,5400 FOREST ST,COMMERCE CITY,CO,80022,R,EC,Elemental Carbon portion of PM2.5-PRI,0,TON,08,Na,A,0
"POINT (-756432.417424664 1899429.71010035)",3567911,CODPH,CO0000000800100,08,CO,Adams,08001,,JONES FINE SAND CO,212321,Construction Sand and Gravel Mining,,5400 FOREST ST,COMMERCE CITY,CO,80022,R,NO3,Nitrate portion of PM2.5-PRI,0.000227794006,TON,08,Na,A,0
"POINT (-756432.417424664 1899429.71010035)",3567911,CODPH,CO0000000800100,08,CO,Adams,08001,,JONES FINE SAND CO,212321,Construction Sand and Gravel Mining,,5400 FOREST ST,COMMERCE CITY,CO,80022,R,OC,Organic Carbon portion of PM2.5-PRI,0,TON,08,Na,A,0
"POINT (-756432.417424664 1899429.71010035)",3567911,CODPH,CO0000000800100,08,CO,Adams,08001,,JONES FINE SAND CO,212321,Construction Sand and Gravel Mining,,5400 FOREST ST,COMMERCE CITY,CO,80022,R,PM-CON,PM Condensible,0,TON,08,Na,A,0
"POINT (-756432.417424664 1899429.71010035)",3567911,CODPH,CO0000000800100,08,CO,Adams,08001,,JONES FINE SAND CO,212321,Construction Sand and Gravel Mining,,5400 FOREST ST,COMMERCE CITY,CO,80022,R,PM10-FIL,PM10 Filterable,1.50681,TON,08,Na,A,0
"POINT (-756432.417424664 1899429.71010035)",3567911,CODPH,CO0000000800100,08,CO,Adams,08001,,JONES FINE SAND CO,212321,Construction Sand and Gravel Mining,,5400 FOREST ST,COMMERCE CITY,CO,80022,R,PM10-PRI,PM10 Primary (Filt + Cond),1.50681,TON,08,Na,A,0
"POINT (-756432.417424664 1899429.71010035)",3567911,CODPH,CO0000000800100,08,CO,Adams,08001,,JONES FINE SAND CO,212321,Construction Sand and Gravel Mining,,5400 FOREST ST,COMMERCE CITY,CO,80022,R,PM25-FIL,PM2.5 Filterable,0.443179,TON,08,Na,A,0
"POINT (-756432.417424664 1899429.71010035)",3567911,CODPH,CO0000000800100,08,CO,Adams,08001,,JONES FINE SAND CO,212321,Construction Sand and Gravel Mining,,5400 FOREST ST,COMMERCE CITY,CO,80022,R,PM25-PRI,PM2.5 Primary (Filt + Cond),0.443179,TON,08,Na,A,0
"POINT (-756432.417424664 1899429.71010035)",3567911,CODPH,CO0000000800100,08,CO,Adams,08001,,JONES FINE SAND CO,212321,Construction Sand and Gravel Mining,,5400 FOREST ST,COMMERCE CITY,CO,80022,R,PMFINE,Remaining PMFINE portion of PM2.5-PRI,0.441684157233,TON,08,Na,A,0
"POINT (-756432.417424664 1899429.71010035)",3567911,CODPH,CO0000000800100,08,CO,Adams,08001,,JONES FINE SAND CO,212321,Construction Sand and Gravel Mining,,5400 FOREST ST,COMMERCE CITY,CO,80022,R,SO4,Sulfate Portion of PM2.5-PRI,0.001272366909,TON,08,Na,A,0
"POINT (-758599.687937275 1900363.98824888)",3568011,CODPH,CO0000000800100,08,CO,Adams,08001,,PACKAGING CORPORATION OF AMERICA,322211,Corrugated and Solid Fiber Box Manufacturing,,5501 BRIGHTON BLVD,COMMERCE CITY,CO,80022,R,7439921,Lead,1.659385e-005,TON,08,Na,A,1
"POINT (-758599.687937275 1900363.98824888)",3568011,CODPH,CO0000000800100,08,CO,Adams,08001,,PACKAGING CORPORATION OF AMERICA,322211,Corrugated and Solid Fiber Box Manufacturing,,5501 BRIGHTON BLVD,COMMERCE CITY,CO,80022,R,CO,Carbon Monoxide,1.83376,TON,08,Na,A,0
"POINT (-758599.687937275 1900363.98824888)",3568011,CODPH,CO0000000800100,08,CO,Adams,08001,,PACKAGING CORPORATION OF AMERICA,322211,Corrugated and Solid Fiber Box Manufacturing,,5501 BRIGHTON BLVD,COMMERCE CITY,CO,80022,R,EC,Elemental Carbon portion of PM2.5-PRI,0.0122038592,TON,08,Na,A,0
"POINT (-758599.687937275 1900363.98824888)",3568011,CODPH,CO0000000800100,08,CO,Adams,08001,,PACKAGING CORPORATION OF AMERICA,322211,Corrugated and Solid Fiber Box Manufacturing,,5501 BRIGHTON BLVD,COMMERCE CITY,CO,80022,R,NO3,Nitrate portion of PM2.5-PRI,0.0039487056,TON,08,Na,A,0
"POINT (-758599.687937275 1900363.98824888)",3568011,CODPH,CO0000000800100,08,CO,Adams,08001,,PACKAGING CORPORATION OF AMERICA,322211,Corrugated and Solid Fiber Box Manufacturing,,5501 BRIGHTON BLVD,COMMERCE CITY,CO,80022,R,NOX,Nitrogen Oxides,1.09152,TON,08,Na,A,0
"POINT (-758599.687937275 1900363.98824888)",3568011,CODPH,CO0000000800100,08,CO,Adams,08001,,PACKAGING CORPORATION OF AMERICA,322211,Corrugated and Solid Fiber Box Manufacturing,,5501 BRIGHTON BLVD,COMMERCE CITY,CO,80022,R,OC,Organic Carbon portion of PM2.5-PRI,0.074079708,TON,08,Na,A,0
"POINT (-758599.687937275 1900363.98824888)",3568011,CODPH,CO0000000800100,08,CO,Adams,08001,,PACKAGING CORPORATION OF AMERICA,322211,Corrugated and Solid Fiber Box Manufacturing,,5501 BRIGHTON BLVD,COMMERCE CITY,CO,80022,R,PM-CON,PM Condensible,0.102865,TON,08,Na,A,0
"POINT (-758599.687937275 1900363.98824888)",3568011,CODPH,CO0000000800100,08,CO,Adams,08001,,PACKAGING CORPORATION OF AMERICA,322211,Corrugated and Solid Fiber Box Manufacturing,,5501 BRIGHTON BLVD,COMMERCE CITY,CO,80022,R,PM10-FIL,PM10 Filterable,3.3330466,TON,08,Na,A,0
"POINT (-758599.687937275 1900363.98824888)",3568011,CODPH,CO0000000800100,08,CO,Adams,08001,,PACKAGING CORPORATION OF AMERICA,322211,Corrugated and Solid Fiber Box Manufacturing,,5501 BRIGHTON BLVD,COMMERCE CITY,CO,80022,R,PM10-PRI,PM10 Primary (Filt + Cond),3.435912,TON,08,Na,A,0
"POINT (-758599.687937275 1900363.98824888)",3568011,CODPH,CO0000000800100,08,CO,Adams,08001,,PACKAGING CORPORATION OF AMERICA,322211,Corrugated and Solid Fiber Box Manufacturing,,5501 BRIGHTON BLVD,COMMERCE CITY,CO,80022,R,PM25-FIL,PM2.5 Filterable,1.2171666,TON,08,Na,A,0
"POINT (-758599.687937275 1900363.98824888)",3568011,CODPH,CO0000000800100,08,CO,Adams,08001,,PACKAGING CORPORATION OF AMERICA,322211,Corrugated and Solid Fiber Box Manufacturing,,5501 BRIGHTON BLVD,COMMERCE CITY,CO,80022,R,PM25-PRI,PM2.5 Primary (Filt + Cond),1.320032,TON,08,Na,A,0
"POINT (-758599.687937275 1900363.98824888)",3568011,CODPH,CO0000000800100,08,CO,Adams,08001,,PACKAGING CORPORATION OF AMERICA,322211,Corrugated and Solid Fiber Box Manufacturing,,5501 BRIGHTON BLVD,COMMERCE CITY,CO,80022,R,PMFINE,Remaining PMFINE portion of PM2.5-PRI,0.6306311536,TON,08,Na,A,0
"POINT (-758599.687937275 1900363.98824888)",3568011,CODPH,CO0000000800100,08,CO,Adams,08001,,PACKAGING CORPORATION OF AMERICA,322211,Corrugated and Solid Fiber Box Manufacturing,,5501 BRIGHTON BLVD,COMMERCE CITY,CO,80022,R,SO2,Sulfur Dioxide,0.013098,TON,08,Na,A,0
"POINT (-758599.687937275 1900363.98824888)",3568011,CODPH,CO0000000800100,08,CO,Adams,08001,,PACKAGING CORPORATION OF AMERICA,322211,Corrugated and Solid Fiber Box Manufacturing,,5501 BRIGHTON BLVD,COMMERCE CITY,CO,80022,R,SO4,Sulfate Portion of PM2.5-PRI,0.5991685736,TON,08,Na,A,0
"POINT (-758599.687937275 1900363.98824888)",3568011,CODPH,CO0000000800100,08,CO,Adams,08001,,PACKAGING CORPORATION OF AMERICA,322211,Corrugated and Solid Fiber Box Manufacturing,,5501 BRIGHTON BLVD,COMMERCE CITY,CO,80022,R,VOC,Volatile Organic Compounds,8.360983,TON,08,Na,A,0
"POINT (-734272.989599286 1912771.59912912)",3568111,CODPH,CO0000000800100,08,CO,Adams,08001,,KERR-MCGEE GATHERING - BRIGHTON CS,211112,Natural Gas Liquid Extraction,Compressor Station,12900 POWHATON RD,DENVER AREA,CO,80022,R,CO,Carbon Monoxide,9.890109,TON,08,Na,A,0
"POINT (-734272.989599286 1912771.59912912)",3568111,CODPH,CO0000000800100,08,CO,Adams,08001,,KERR-MCGEE GATHERING - BRIGHTON CS,211112,Natural Gas Liquid Extraction,Compressor Station,12900 POWHATON RD,DENVER AREA,CO,80022,R,EC,Elemental Carbon portion of PM2.5-PRI,0.078588,TON,08,Na,A,0
"POINT (-734272.989599286 1912771.59912912)",3568111,CODPH,CO0000000800100,08,CO,Adams,08001,,KERR-MCGEE GATHERING - BRIGHTON CS,211112,Natural Gas Liquid Extraction,Compressor Station,12900 POWHATON RD,DENVER AREA,CO,80022,R,NO3,Nitrate portion of PM2.5-PRI,0.028084,TON,08,Na,A,0
"POINT (-734272.989599286 1912771.59912912)",3568111,CODPH,CO0000000800100,08,CO,Adams,08001,,KERR-MCGEE GATHERING - BRIGHTON CS,211112,Natural Gas Liquid Extraction,Compressor Station,12900 POWHATON RD,DENVER AREA,CO,80022,R,NOX,Nitrogen Oxides,26.907397,TON,08,Na,A,0
"POINT (-734272.989599286 1912771.59912912)",3568111,CODPH,CO0000000800100,08,CO,Adams,08001,,KERR-MCGEE GATHERING - BRIGHTON CS,211112,Natural Gas Liquid Extraction,Compressor Station,12900 POWHATON RD,DENVER AREA,CO,80022,R,OC,Organic Carbon portion of PM2.5-PRI,0.52687,TON,08,Na,A,0
"POINT (-734272.989599286 1912771.59912912)",3568111,CODPH,CO0000000800100,08,CO,Adams,08001,,KERR-MCGEE GATHERING - BRIGHTON CS,211112,Natural Gas Liquid Extraction,Compressor Station,12900 POWHATON RD,DENVER AREA,CO,80022,R,PM-CON,PM Condensible,0.531,TON,08,Na,A,0
"POINT (-734272.989599286 1912771.59912912)",3568111,CODPH,CO0000000800100,08,CO,Adams,08001,,KERR-MCGEE GATHERING - BRIGHTON CS,211112,Natural Gas Liquid Extraction,Compressor Station,12900 POWHATON RD,DENVER AREA,CO,80022,R,PM10-FIL,PM10 Filterable,0.649,TON,08,Na,A,0
"POINT (-734272.989599286 1912771.59912912)",3568111,CODPH,CO0000000800100,08,CO,Adams,08001,,KERR-MCGEE GATHERING - BRIGHTON CS,211112,Natural Gas Liquid Extraction,Compressor Station,12900 POWHATON RD,DENVER AREA,CO,80022,R,PM10-PRI,PM10 Primary (Filt + Cond),1.18,TON,08,Na,A,0
"POINT (-734272.989599286 1912771.59912912)",3568111,CODPH,CO0000000800100,08,CO,Adams,08001,,KERR-MCGEE GATHERING - BRIGHTON CS,211112,Natural Gas Liquid Extraction,Compressor Station,12900 POWHATON RD,DENVER AREA,CO,80022,R,PM25-FIL,PM2.5 Filterable,0.649,TON,08,Na,A,0
"POINT (-734272.989599286 1912771.59912912)",3568111,CODPH,CO0000000800100,08,CO,Adams,08001,,KERR-MCGEE GATHERING - BRIGHTON CS,211112,Natural Gas Liquid Extraction,Compressor Station,12900 POWHATON RD,DENVER AREA,CO,80022,R,PM25-PRI,PM2.5 Primary (Filt + Cond),1.18,TON,08,Na,A,0
"POINT (-734272.989599286 1912771.59912912)",3568111,CODPH,CO0000000800100,08,CO,Adams,08001,,KERR-MCGEE GATHERING - BRIGHTON CS,211112,Natural Gas Liquid Extraction,Compressor Station,12900 POWHATON RD,DENVER AREA,CO,80022,R,PMFINE,Remaining PMFINE portion of PM2.5-PRI,0.435184,TON,08,Na,A,0
"POINT (-734272.989599286 1912771.59912912)",3568111,CODPH,CO0000000800100,08,CO,Adams,08001,,KERR-MCGEE GATHERING - BRIGHTON CS,211112,Natural Gas Liquid Extraction,Compressor Station,12900 POWHATON RD,DENVER AREA,CO,80022,R,SO2,Sulfur Dioxide,0.06,TON,08,Na,A,0
"POINT (-734272.989599286 1912771.59912912)",3568111,CODPH,CO0000000800100,08,CO,Adams,08001,,KERR-MCGEE GATHERING - BRIGHTON CS,211112,Natural Gas Liquid Extraction,Compressor Station,12900 POWHATON RD,DENVER AREA,CO,80022,R,SO4,Sulfate Portion of PM2.5-PRI,0.111274,TON,08,Na,A,0
"POINT (-734272.989599286 1912771.59912912)",3568111,CODPH,CO0000000800100,08,CO,Adams,08001,,KERR-MCGEE GATHERING - BRIGHTON CS,211112,Natural Gas Liquid Extraction,Compressor Station,12900 POWHATON RD,DENVER AREA,CO,80022,R,VOC,Volatile Organic Compounds,28.21683,TON,08,Na,A,0
"POINT (-761894.248984806 1901380.9282385)",3568211,CODPH,CO0000000800100,08,CO,Adams,08001,,ROCKY MOUNTAIN PRESTRESS - 60TH,327390,Other Concrete Product Manufacturing,,301 W 60TH PL,DENVER AREA,CO,80216-1011,R,EC,Elemental Carbon portion of PM2.5-PRI,0.00219939868,TON,08,Na,A,0
"POINT (-761894.248984806 1901380.9282385)",3568211,CODPH,CO0000000800100,08,CO,Adams,08001,,ROCKY MOUNTAIN PRESTRESS - 60TH,327390,Other Concrete Product Manufacturing,,301 W 60TH PL,DENVER AREA,CO,80216-1011,R,NO3,Nitrate portion of PM2.5-PRI,0.00345253259,TON,08,Na,A,0
"POINT (-761894.248984806 1901380.9282385)",3568211,CODPH,CO0000000800100,08,CO,Adams,08001,,ROCKY MOUNTAIN PRESTRESS - 60TH,327390,Other Concrete Product Manufacturing,,301 W 60TH PL,DENVER AREA,CO,80216-1011,R,OC,Organic Carbon portion of PM2.5-PRI,0.0097275772,TON,08,Na,A,0
"POINT (-761894.248984806 1901380.9282385)",3568211,CODPH,CO0000000800100,08,CO,Adams,08001,,ROCKY MOUNTAIN PRESTRESS - 60TH,327390,Other Concrete Product Manufacturing,,301 W 60TH PL,DENVER AREA,CO,80216-1011,R,PM-CON,PM Condensible,0.00941176,TON,08,Na,A,0
"POINT (-761894.248984806 1901380.9282385)",3568211,CODPH,CO0000000800100,08,CO,Adams,08001,,ROCKY MOUNTAIN PRESTRESS - 60TH,327390,Other Concrete Product Manufacturing,,301 W 60TH PL,DENVER AREA,CO,80216-1011,R,PM10-FIL,PM10 Filterable,0.250116,TON,08,Na,A,0
"POINT (-761894.248984806 1901380.9282385)",3568211,CODPH,CO0000000800100,08,CO,Adams,08001,,ROCKY MOUNTAIN PRESTRESS - 60TH,327390,Other Concrete Product Manufacturing,,301 W 60TH PL,DENVER AREA,CO,80216-1011,R,PM10-PRI,PM10 Primary (Filt + Cond),0.259528,TON,08,Na,A,0
"POINT (-761894.248984806 1901380.9282385)",3568211,CODPH,CO0000000800100,08,CO,Adams,08001,,ROCKY MOUNTAIN PRESTRESS - 60TH,327390,Other Concrete Product Manufacturing,,301 W 60TH PL,DENVER AREA,CO,80216-1011,R,PM25-FIL,PM2.5 Filterable,0.0698202,TON,08,Na,A,0
"POINT (-761894.248984806 1901380.9282385)",3568211,CODPH,CO0000000800100,08,CO,Adams,08001,,ROCKY MOUNTAIN PRESTRESS - 60TH,327390,Other Concrete Product Manufacturing,,301 W 60TH PL,DENVER AREA,CO,80216-1011,R,PM25-PRI,PM2.5 Primary (Filt + Cond),0.079232,TON,08,Na,A,0
"POINT (-761894.248984806 1901380.9282385)",3568211,CODPH,CO0000000800100,08,CO,Adams,08001,,ROCKY MOUNTAIN PRESTRESS - 60TH,327390,Other Concrete Product Manufacturing,,301 W 60TH PL,DENVER AREA,CO,80216-1011,R,PMFINE,Remaining PMFINE portion of PM2.5-PRI,0.0503102849474,TON,08,Na,A,0
"POINT (-761894.248984806 1901380.9282385)",3568211,CODPH,CO0000000800100,08,CO,Adams,08001,,ROCKY MOUNTAIN PRESTRESS - 60TH,327390,Other Concrete Product Manufacturing,,301 W 60TH PL,DENVER AREA,CO,80216-1011,R,SO4,Sulfate Portion of PM2.5-PRI,0.0135392522,TON,08,Na,A,0
"POINT (-761768.346612659 1899633.75545587)",3568311,CODPH,CO0000000800100,08,CO,Adams,08001,,OWENS CORNING - TRUMBULL ASPHALT PLANT,324122,Asphalt Shingle and Coating Materials Manufac,,5201 N. BANNOCK ST,DENVER,CO,80216,R,7439921,Lead,1.30021e-005,TON,08,Na,A,1
"POINT (-761768.346612659 1899633.75545587)",3568311,CODPH,CO0000000800100,08,CO,Adams,08001,,OWENS CORNING - TRUMBULL ASPHALT PLANT,324122,Asphalt Shingle and Coating Materials Manufac,,5201 N. BANNOCK ST,DENVER,CO,80216,R,CO,Carbon Monoxide,78.398,TON,08,Na,A,0
"POINT (-761768.346612659 1899633.75545587)",3568311,CODPH,CO0000000800100,08,CO,Adams,08001,,OWENS CORNING - TRUMBULL ASPHALT PLANT,324122,Asphalt Shingle and Coating Materials Manufac,,5201 N. BANNOCK ST,DENVER,CO,80216,R,EC,Elemental Carbon portion of PM2.5-PRI,0.02503596267,TON,08,Na,A,0
"POINT (-761768.346612659 1899633.75545587)",3568311,CODPH,CO0000000800100,08,CO,Adams,08001,,OWENS CORNING - TRUMBULL ASPHALT PLANT,324122,Asphalt Shingle and Coating Materials Manufac,,5201 N. BANNOCK ST,DENVER,CO,80216,R,NO3,Nitrate portion of PM2.5-PRI,0.004420019914,TON,08,Na,A,0
"POINT (-761768.346612659 1899633.75545587)",3568311,CODPH,CO0000000800100,08,CO,Adams,08001,,OWENS CORNING - TRUMBULL ASPHALT PLANT,324122,Asphalt Shingle and Coating Materials Manufac,,5201 N. BANNOCK ST,DENVER,CO,80216,R,NOX,Nitrogen Oxides,12.96,TON,08,Na,A,0
"POINT (-761768.346612659 1899633.75545587)",3568311,CODPH,CO0000000800100,08,CO,Adams,08001,,OWENS CORNING - TRUMBULL ASPHALT PLANT,324122,Asphalt Shingle and Coating Materials Manufac,,5201 N. BANNOCK ST,DENVER,CO,80216,R,OC,Organic Carbon portion of PM2.5-PRI,4.0435846656,TON,08,Na,A,0
"POINT (-761768.346612659 1899633.75545587)",3568311,CODPH,CO0000000800100,08,CO,Adams,08001,,OWENS CORNING - TRUMBULL ASPHALT PLANT,324122,Asphalt Shingle and Coating Materials Manufac,,5201 N. BANNOCK ST,DENVER,CO,80216,R,PM-CON,PM Condensible,1.391804,TON,08,Na,A,0
"POINT (-761768.346612659 1899633.75545587)",3568311,CODPH,CO0000000800100,08,CO,Adams,08001,,OWENS CORNING - TRUMBULL ASPHALT PLANT,324122,Asphalt Shingle and Coating Materials Manufac,,5201 N. BANNOCK ST,DENVER,CO,80216,R,PM10-FIL,PM10 Filterable,7.13819,TON,08,Na,A,0
"POINT (-761768.346612659 1899633.75545587)",3568311,CODPH,CO0000000800100,08,CO,Adams,08001,,OWENS CORNING - TRUMBULL ASPHALT PLANT,324122,Asphalt Shingle and Coating Materials Manufac,,5201 N. BANNOCK ST,DENVER,CO,80216,R,PM10-PRI,PM10 Primary (Filt + Cond),8.53,TON,08,Na,A,0
"POINT (-761768.346612659 1899633.75545587)",3568311,CODPH,CO0000000800100,08,CO,Adams,08001,,OWENS CORNING - TRUMBULL ASPHALT PLANT,324122,Asphalt Shingle and Coating Materials Manufac,,5201 N. BANNOCK ST,DENVER,CO,80216,R,PM25-FIL,PM2.5 Filterable,5.642297,TON,08,Na,A,0
"POINT (-761768.346612659 1899633.75545587)",3568311,CODPH,CO0000000800100,08,CO,Adams,08001,,OWENS CORNING - TRUMBULL ASPHALT PLANT,324122,Asphalt Shingle and Coating Materials Manufac,,5201 N. BANNOCK ST,DENVER,CO,80216,R,PM25-PRI,PM2.5 Primary (Filt + Cond),7.034107,TON,08,Na,A,0
"POINT (-761768.346612659 1899633.75545587)",3568311,CODPH,CO0000000800100,08,CO,Adams,08001,,OWENS CORNING - TRUMBULL ASPHALT PLANT,324122,Asphalt Shingle and Coating Materials Manufac,,5201 N. BANNOCK ST,DENVER,CO,80216,R,PMFINE,Remaining PMFINE portion of PM2.5-PRI,2.9255309074464,TON,08,Na,A,0
"POINT (-761768.346612659 1899633.75545587)",3568311,CODPH,CO0000000800100,08,CO,Adams,08001,,OWENS CORNING - TRUMBULL ASPHALT PLANT,324122,Asphalt Shingle and Coating Materials Manufac,,5201 N. BANNOCK ST,DENVER,CO,80216,R,SO2,Sulfur Dioxide,69.21,TON,08,Na,A,0
"POINT (-761768.346612659 1899633.75545587)",3568311,CODPH,CO0000000800100,08,CO,Adams,08001,,OWENS CORNING - TRUMBULL ASPHALT PLANT,324122,Asphalt Shingle and Coating Materials Manufac,,5201 N. BANNOCK ST,DENVER,CO,80216,R,SO4,Sulfate Portion of PM2.5-PRI,0.035378229048,TON,08,Na,A,0
"POINT (-761768.346612659 1899633.75545587)",3568311,CODPH,CO0000000800100,08,CO,Adams,08001,,OWENS CORNING - TRUMBULL ASPHALT PLANT,324122,Asphalt Shingle and Coating Materials Manufac,,5201 N. BANNOCK ST,DENVER,CO,80216,R,VOC,Volatile Organic Compounds,25.91,TON,08,Na,A,0
"POINT (-751817.047105757 1906491.57918237)",3568411,CODPH,CO0000000800100,08,CO,Adams,08001,,LAND O  LAKES PURINA FEED LLC-HENDERSON,311119,Other Animal Food Manufacturing,,9200 E 90TH AVE,COMMERCE CITY,CO,80640,R,7439921,Lead,5.79445e-006,TON,08,Na,A,1
"POINT (-751817.047105757 1906491.57918237)",3568411,CODPH,CO0000000800100,08,CO,Adams,08001,,LAND O  LAKES PURINA FEED LLC-HENDERSON,311119,Other Animal Food Manufacturing,,9200 E 90TH AVE,COMMERCE CITY,CO,80640,R,CO,Carbon Monoxide,0.901332,TON,08,Na,A,0
"POINT (-751817.047105757 1906491.57918237)",3568411,CODPH,CO0000000800100,08,CO,Adams,08001,,LAND O  LAKES PURINA FEED LLC-HENDERSON,311119,Other Animal Food Manufacturing,,9200 E 90TH AVE,COMMERCE CITY,CO,80640,R,EC,Elemental Carbon portion of PM2.5-PRI,0.006343175069,TON,08,Na,A,0
"POINT (-751817.047105757 1906491.57918237)",3568411,CODPH,CO0000000800100,08,CO,Adams,08001,,LAND O  LAKES PURINA FEED LLC-HENDERSON,311119,Other Animal Food Manufacturing,,9200 E 90TH AVE,COMMERCE CITY,CO,80640,R,NO3,Nitrate portion of PM2.5-PRI,0.0016184504,TON,08,Na,A,0
"POINT (-751817.047105757 1906491.57918237)",3568411,CODPH,CO0000000800100,08,CO,Adams,08001,,LAND O  LAKES PURINA FEED LLC-HENDERSON,311119,Other Animal Food Manufacturing,,9200 E 90TH AVE,COMMERCE CITY,CO,80640,R,NOX,Nitrogen Oxides,1.42315,TON,08,Na,A,0
"POINT (-751817.047105757 1906491.57918237)",3568411,CODPH,CO0000000800100,08,CO,Adams,08001,,LAND O  LAKES PURINA FEED LLC-HENDERSON,311119,Other Animal Food Manufacturing,,9200 E 90TH AVE,COMMERCE CITY,CO,80640,R,OC,Organic Carbon portion of PM2.5-PRI,0.047613806,TON,08,Na,A,0
"POINT (-751817.047105757 1906491.57918237)",3568411,CODPH,CO0000000800100,08,CO,Adams,08001,,LAND O  LAKES PURINA FEED LLC-HENDERSON,311119,Other Animal Food Manufacturing,,9200 E 90TH AVE,COMMERCE CITY,CO,80640,R,PM-CON,PM Condensible,0.2259704781,TON,08,Na,A,0
"POINT (-751817.047105757 1906491.57918237)",3568411,CODPH,CO0000000800100,08,CO,Adams,08001,,LAND O  LAKES PURINA FEED LLC-HENDERSON,311119,Other Animal Food Manufacturing,,9200 E 90TH AVE,COMMERCE CITY,CO,80640,R,PM10-FIL,PM10 Filterable,2.37636552,TON,08,Na,A,0
